id,name,smiles,mw,logp,tpsa,hbd,hba,rotbonds,status,reason,pdbqt
CHEMBL1000,CETIRIZINE,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,388.16,3.15,53.0,1,4,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1000.pdbqt
CHEMBL70418,CLOBAZAM,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,300.07,3.37,40.6,0,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL70418.pdbqt
CHEMBL1002,LEVOSALBUTAMOL,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,239.15,1.31,72.7,4,4,4,FAIL,HBD=4,
CHEMBL1003,CLAVULANATE POTASSIUM,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,199.05,-1.1,87.1,2,4,2,FAIL,LogP=-1.1,
CHEMBL1004,DOXYLAMINE,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,270.17,2.92,25.4,0,3,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1004.pdbqt
CHEMBL70972,SERATRODAST,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,354.18,4.61,71.4,1,3,8,FAIL,PAINS,
CHEMBL1005,REMIFENTANIL,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,376.2,2.0,76.2,0,6,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1005.pdbqt
CHEMBL70927,DEFERIPRONE,Cc1c(O)c(=O)ccn1C,139.06,0.4,42.2,1,2,0,FAIL,MW=139.06,
CHEMBL1006,AMIFOSTINE,NCCCNCCSP(=O)(O)O,214.05,-0.25,95.6,4,4,7,FAIL,TPSA=95.6; HBD=4,
CHEMBL1008,BEPRIDIL,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,366.27,4.83,15.7,0,3,10,FAIL,RotB=10,
CHEMBL1009,LEVODOPA,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.07,0.05,103.8,4,4,3,FAIL,TPSA=103.8; HBD=4,
CHEMBL1010,CEFOTAXIME SODIUM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.06,-0.62,173.5,3,11,7,FAIL,MW=455.06; LogP=-0.62; TPSA=173.5; HBA=11,
CHEMBL308954,ETRAVIRINE,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,434.05,4.72,120.6,2,7,4,FAIL,TPSA=120.6,
CHEMBL306700,VILOXAZINE,CCOc1ccccc1OCC1CNCCO1,237.14,1.45,39.7,1,4,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL306700.pdbqt
CHEMBL1013,LORACARBEF ANHYDROUS,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,349.08,0.71,112.7,3,4,4,FAIL,TPSA=112.7,
CHEMBL74632,MOXALACTAM,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,520.1,-1.13,206.3,4,11,9,FAIL,MW=520.1; LogP=-1.13; TPSA=206.3; HBD=4; HBA=11; RotB=9,
CHEMBL1014,CANDESARTAN CILEXETIL,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,610.25,6.32,143.3,1,10,10,FAIL,MW=610.25; LogP=6.32; TPSA=143.3; HBA=10; RotB=10,
CHEMBL1015,EVANS BLUE FREE ACID,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,872.05,6.67,359.4,8,16,9,FAIL,MW=872.05; LogP=6.67; TPSA=359.4; HBD=8; HBA=16; RotB=9,
CHEMBL1017,TELMISARTAN,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,514.24,7.26,72.9,1,3,7,FAIL,MW=514.24; LogP=7.26,
CHEMBL1018,DIENESTROL,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,266.13,4.6,40.5,2,2,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1018.pdbqt
CHEMBL75435,DEXKETOPROFEN,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.09,3.11,54.4,1,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL75435.pdbqt
CHEMBL73234,CARBETAPENTANE,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,333.23,3.4,38.8,0,4,10,FAIL,RotB=10,
CHEMBL1020,TOLMETIN,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,257.11,2.19,59.3,1,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1020.pdbqt
CHEMBL1021,NEPAFENAC,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,254.11,1.53,86.2,2,3,4,FAIL,PAINS,
CHEMBL75880,PERHEXILINE,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,277.28,5.3,12.0,1,1,4,FAIL,LogP=5.3,
CHEMBL1023,BEXAROTENE,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,348.21,6.1,37.3,1,1,3,FAIL,LogP=6.1,
CHEMBL1024,IFOSFAMIDE,O=P1(NCCCl)OCCCN1CCCl,260.02,1.88,41.6,1,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1024.pdbqt
CHEMBL1025,ISOFLUROPHATE,CC(C)OP(=O)(F)OC(C)C,184.07,2.91,35.5,0,3,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1025.pdbqt
CHEMBL1026,FENOLDOPAM MESYLATE,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,305.08,2.73,72.7,4,4,1,FAIL,HBD=4,
CHEMBL1027,TIAGABINE,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,375.13,5.04,40.5,1,4,6,FAIL,LogP=5.04,
CHEMBL76370,TEGASEROD,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,301.19,2.81,85.3,4,3,7,FAIL,HBD=4,
CHEMBL431770,ISTRADEFYLLINE,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,384.18,2.12,80.3,0,5,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL431770.pdbqt
CHEMBL1029,MIGLUSTAT,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,219.15,-1.45,84.2,4,5,4,FAIL,LogP=-1.45; HBD=4,
CHEMBL1034,DICLOFENAC SODIUM,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,295.02,4.36,49.3,2,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1034.pdbqt
CHEMBL1037,GUANADREL,N=C(N)NCC1COC2(CCCCC2)O1,213.15,0.55,80.4,3,3,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1037.pdbqt
CHEMBL1040,CALCIFEDIOL ANHYDROUS,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,400.33,6.73,40.5,2,2,6,FAIL,LogP=6.73,
CHEMBL1042,CHOLECALCIFEROL,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,384.34,7.62,20.2,1,1,6,FAIL,LogP=7.62,
CHEMBL1043,DAPSONE,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,248.06,1.68,86.2,2,4,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1043.pdbqt
CHEMBL1046,AMINOCAPROIC ACID,NCCCCCC(=O)O,131.09,0.59,63.3,2,2,5,FAIL,MW=131.09,
CHEMBL421701,DITHIAZANINE IODIDE,CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21,391.13,6.25,7.1,0,3,5,FAIL,LogP=6.25,
CHEMBL311498,CIANIDANOL,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,290.08,1.55,110.4,5,6,1,FAIL,TPSA=110.4; HBD=5,
CHEMBL420762,MOZAVAPTAN,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,427.23,5.29,52.7,1,3,4,FAIL,LogP=5.29,
CHEMBL1051,LATANOPROST,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,432.29,4.19,87.0,3,5,13,FAIL,RotB=13,
CHEMBL1054,TRICHLORMETHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,378.9,0.82,118.4,3,5,2,FAIL,TPSA=118.4,
CHEMBL1055,CHLORTHALIDONE,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,338.01,0.92,109.5,3,4,2,FAIL,TPSA=109.5,
CHEMBL316157,CEPHALORIDINE,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,415.07,-0.32,93.4,1,6,6,FAIL,TPSA=93.4,
CHEMBL1057,FLUORESCEIN,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,332.07,3.67,76.0,2,5,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1057.pdbqt
CHEMBL1059,PREGABALIN,CC(C)C[C@H](CN)CC(=O)O,159.13,1.08,63.3,2,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1059.pdbqt
CHEMBL1060,"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS",O=P(O)(O)O,97.98,-0.93,77.8,3,1,0,FAIL,MW=97.98; LogP=-0.93,
CHEMBL1064,SIMVASTATIN,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,418.27,4.59,72.8,1,5,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1064.pdbqt
